year,state,state_po,district,dem_share,rep_share,margin,winner,margin_abs,competitive,district_id,total_population,median_income,pct_college,pct_hs_only,pct_white,pct_black,pct_asian,pct_hispanic,pct_nonwhite,cvap_total,incumbent_running,open_seat,generic_ballot_margin,redistricting_year,prev_margin,prev_winner,dem_share_lag,party_flip,dem_swing,competitiveness_score,district_vs_generic,pres_popular_margin,pres_year,natl_unemployment_rate,natl_gdp_growth,pres_approval,urban_rural_code,urban_rural_label,poverty_rate,district_unemployment_rate,median_age,median_home_value,owner_occ_rate,health_ins_rate
2020,IOWA,IA,4,0.3605549259642088,0.5912128420030137,0.2306579160388049,R,0.2306579160388049,False,IA-04,753385,58628.0,0.2512854952038249,0.3246764962362304,0.9106724981251286,0.0180000929139815,0.0220604339082939,0.0734352289997809,0.0893275018748713,584406,True,False,6.8,False,0.0332959830934299,R,0.4700575576773897,False,-0.10950263171318092,0.7693420839611951,-6.569342083961195,4.5,2020.0,8.1,-3.4,41.9,4,Small metro,0.1145337684661568,0.03545764397682205,38.9,129600.0,0.7131026832673514,0.5013555508796919
2022,IOWA,IA,4,0.2964446352777211,0.6562642978313049,0.3598196625535838,R,0.3598196625535838,False,IA-04,796327,68156.0,0.2580306360803264,0.3221456352098745,0.8748855683657593,0.0185438896332787,0.0216117248316332,0.0928098632848063,0.1251144316342407,615481,True,False,-2.8,True,0.2306579160388049,R,0.3605549259642088,False,-0.06411029068648771,0.6401803374464162,3.1598196625535837,4.5,2020.0,3.6,2.1,40.4,4,Small metro,0.11454195541082296,0.03668389658214738,38.5,159600.0,0.7163717536544933,0.5059288537549407
2012,IDAHO,ID,1,0.3076811356259709,0.6295765398264735,0.3218954042005026,R,0.3218954042005026,False,ID-01,783783,47983.0,0.2334938648356538,0.2949925297221692,0.9319007939697594,0.0038518314380383,0.0106598382460451,0.100748549024411,0.0680992060302405,572434,,,-1.0,True,,,,False,,0.6781045957994973,1.3218954042005027,3.9,2012.0,8.1,2.3,49.1,5,Micropolitan,0.14691110519418818,0.09554979396701342,36.2,174300.0,0.7254492745610913,0.49785367203798336
2014,IDAHO,ID,1,0.3498849971022892,0.6500833091857433,0.3001983120834541,R,0.3001983120834541,False,ID-01,806371,48474.0,0.2389376638625572,0.2891419960491315,0.9305604988274628,0.0039758374247089,0.0120403635547409,0.1028050363914376,0.0694395011725371,594193,True,False,-5.7,False,0.3218954042005026,R,0.3076811356259709,False,0.04220386147631833,0.6998016879165458,6.000198312083454,3.9,2012.0,6.2,2.5,42.6,5,Micropolitan,0.15088691725699355,0.08878299197914791,36.9,165300.0,0.718629178165426,0.4971979605074595
2016,IDAHO,ID,1,0.318136409301069,0.6817144449103296,0.3635780356092605,R,0.3635780356092605,False,ID-01,833727,49892.0,0.2452418330790033,0.2919415809446439,0.9222659215786464,0.0045194650047317,0.0113526370142744,0.1037617829337421,0.0777340784213537,620020,True,False,-1.0,False,0.3001983120834541,R,0.3498849971022892,False,-0.031748587801220196,0.6364219643907395,1.3635780356092604,2.1,2016.0,4.7,1.7,48.5,5,Micropolitan,0.14815400960351752,0.06690160713644501,37.5,174600.0,0.7143885980374102,0.49764963008278895
2018,IDAHO,ID,1,0.3076215051306222,0.6275419035195465,0.3199203983889243,R,0.3199203983889243,False,ID-01,869560,53779.0,0.2519019721386079,0.2919898932461078,0.905781084686508,0.00527968167809,0.0135091310547863,0.1077728966373798,0.0942189153134919,650545,True,False,8.6,False,0.3635780356092605,R,0.318136409301069,False,-0.010514904170446815,0.6800796016110757,-8.280079601611074,2.1,2016.0,3.9,3.0,42.0,5,Micropolitan,0.13011279560805847,0.04894403249883758,38.0,205500.0,0.7203041801346013,0.4962991037848617
2020,IDAHO,ID,1,0.286495586336834,0.6776106904853285,0.3911151041484945,R,0.3911151041484945,False,ID-01,913009,60698.0,0.2729693479356522,0.2786479666801832,0.8827426673778681,0.0056976437253082,0.011987833635813,0.1126889220150075,0.1172573326221319,687113,True,False,6.8,False,0.3199203983889243,R,0.3076215051306222,False,-0.021125918793788223,0.6088848958515055,-6.4088848958515054,4.5,2020.0,8.1,-3.4,41.9,5,Micropolitan,0.10844532749921865,0.03862256096586095,38.3,255600.0,0.7413805871775959,0.4972396314487061
2022,IDAHO,ID,1,0.263284065522561,0.7134156099372043,0.4501315444146433,R,0.4501315444146433,False,ID-01,931503,71763.0,0.2824643538807588,0.2737408646124016,0.8537900575736203,0.0060955251888614,0.0102640571205889,0.1181606500462156,0.1462099424263797,707018,True,False,-2.8,True,0.3911151041484945,R,0.286495586336834,False,-0.023211520814272968,0.5498684555853567,3.2501315444146432,4.5,2020.0,3.6,2.1,40.4,5,Micropolitan,0.09968700940075043,0.03285055498108761,38.9,355400.0,0.755310811247149,0.5005084740220459
2012,IDAHO,ID,2,0.3480348138426469,0.6512273386625808,0.3031925248199338,R,0.3031925248199338,False,ID-02,784020,46120.0,0.2613411370960393,0.2634391231950692,0.911814749623734,0.0074003214203719,0.013701181092319,0.123143542256575,0.0881852503762659,569550,,,-1.0,True,,,,False,,0.6968074751800661,1.3031925248199339,3.9,2012.0,8.1,2.3,49.1,5,Micropolitan,0.1544259003183317,0.07499272881278096,33.0,159500.0,0.6762143652619199,0.4986962443049522
2014,IDAHO,ID,2,0.3863915293546686,0.6136084706453314,0.2272169412906628,R,0.2272169412906628,False,ID-02,793093,46229.0,0.270356745519364,0.2647392014032694,0.9057638889764504,0.0077267104866642,0.0151810695593076,0.1304701970639004,0.0942361110235495,576723,True,False,-5.7,False,0.3031925248199338,R,0.3480348138426469,False,0.03835671551202169,0.7727830587093372,5.927216941290663,3.9,2012.0,6.2,2.5,42.6,5,Micropolitan,0.16110619639216894,0.07247415293274645,33.5,155500.0,0.6649476023697628,0.49939130834252116
2016,IDAHO,ID,2,0.2940806836747517,0.629272584041663,0.3351919003669112,R,0.3351919003669112,False,ID-02,801756,48356.0,0.2812988951687581,0.2585037679215761,0.9033134769181648,0.008313002958506,0.0151729453848801,0.1360513672488887,0.0966865230818353,584143,True,False,-1.0,False,0.2272169412906628,R,0.3863915293546686,False,-0.09231084567991688,0.6648080996330887,1.3351919003669113,2.1,2016.0,4.7,1.7,48.5,5,Micropolitan,0.1568854521565383,0.05672707108117458,33.8,161000.0,0.6619466541560652,0.4991438518213811
2018,IDAHO,ID,2,0.3932978211683383,0.6067021788316617,0.2134043576633233,R,0.2134043576633233,False,ID-02,818249,52323.0,0.2886202973522233,0.2604953277389368,0.9039192226327194,0.0084876364040774,0.0146789058098451,0.1409815349606293,0.0960807773672806,598088,True,False,8.6,False,0.3351919003669112,R,0.2940806836747517,False,0.09921713749358657,0.7865956423366767,-8.386595642336676,2.1,2016.0,3.9,3.0,42.0,5,Micropolitan,0.1466610407178049,0.0439820806371329,34.2,177100.0,0.6629914868210086,0.4995326871723865
2020,IDAHO,ID,2,0.317251547914436,0.6405516529400792,0.3233001050256431,R,0.3233001050256431,False,ID-02,841358,56968.0,0.3022544977126797,0.2536006877812527,0.8855053377991295,0.0075283054300309,0.0161120474280864,0.1427228361767523,0.1144946622008704,622656,True,False,6.8,False,0.2134043576633233,R,0.3932978211683383,False,-0.07604627325390229,0.6766998949743569,-6.476699894974357,4.5,2020.0,8.1,-3.4,41.9,5,Micropolitan,0.1312091037030947,0.04526301029320544,34.8,211800.0,0.6709654238767091,0.49982757123840027
2022,IDAHO,ID,2,0.3640895916455864,0.6359104083544136,0.2718208167088272,R,0.2718208167088272,False,ID-02,922606,68629.0,0.3231976333103352,0.2520377259645921,0.8449446459268637,0.0076988443604312,0.0167200300019726,0.1432561678549673,0.1550553540731363,692312,True,False,-2.8,True,0.3233001050256431,R,0.317251547914436,False,0.046838043731150414,0.7281791832911728,3.071820816708827,4.5,2020.0,3.6,2.1,40.4,5,Micropolitan,0.1206358106897814,0.04173241106382253,34.9,301800.0,0.684192439862543,0.5018881644273776
2012,ILLINOIS,IL,1,0.7382216902918552,0.2617751929286507,-0.4764464973632045,D,0.4764464973632045,False,IL-01,716471,48933.0,0.2554235820247609,0.2819832849446306,0.402795088705614,0.5304024866323969,0.0172916977798124,0.0877969938769329,0.597204911294386,537424,,,-1.0,True,,,,False,,0.5235535026367955,0.5235535026367955,3.9,2012.0,8.1,2.3,49.1,1,Large central metro,0.18862467911922928,0.15676864570325802,37.0,197100.0,0.616456429889721,0.4654449791141712
2014,ILLINOIS,IL,1,0.7308809685744785,0.2691190314255214,-0.461761937148957,D,0.461761937148957,False,IL-01,714887,49141.0,0.2673725066743755,0.2809465709864472,0.4054654791596434,0.5173195204277039,0.0195695263726994,0.0935504492318366,0.5945345208403565,544861,True,False,-5.7,False,-0.4764464973632045,D,0.7382216902918552,False,-0.007340721717376764,0.538238062851043,5.238238062851043,3.9,2012.0,6.2,2.5,42.6,1,Large central metro,0.1967828089986817,0.1630527216890378,37.7,177300.0,0.6098540368877489,0.4678809866924861
