result_id,district_id,year,dem_share,rep_share,margin,winner,margin_abs,competitive
52,CA-47,2012,0.5655922299706102,0.4344077700293898,-0.1311844599412204,D,0.1311844599412204,False
53,CA-48,2012,0.3902141809694942,0.6097858190305058,0.2195716380610116,R,0.2195716380610116,False
54,CA-49,2012,0.4183738866352533,0.5816261133647467,0.1632522267294933,R,0.1632522267294933,False
55,CA-50,2012,0.3231020585149423,0.6768979414850577,0.3537958829701153,R,0.3537958829701153,False
56,CA-51,2012,0.7147768478901868,0.2852231521098132,-0.4295536957803736,D,0.4295536957803736,False
57,CA-52,2012,0.5118144030279477,0.4881855969720523,-0.0236288060558953,D,0.0236288060558953,True
58,CA-53,2012,0.6143149451933793,0.3856850548066208,-0.2286298903867584,D,0.2286298903867584,False
59,CO-01,2012,0.6822865512190919,0.2677033973751472,-0.4145831538439447,D,0.4145831538439447,False
60,CO-02,2012,0.5568527918781726,0.3857844300014232,-0.1710683618767494,D,0.1710683618767494,False
61,CO-03,2012,0.410713411490956,0.5336000023038356,0.1228865908128796,R,0.1228865908128796,False
62,CO-04,2012,0.3674752290147691,0.5842388764255001,0.216763647410731,R,0.216763647410731,False
63,CO-06,2012,0.4576570218772053,0.4780732195244289,0.0204161976472235,R,0.0204161976472235,True
64,CO-07,2012,0.5351203918233276,0.4078540634073379,-0.1272663284159897,D,0.1272663284159897,False
65,CT-01,2012,0.6491596002167905,0.2771181676490687,-0.3720414325677218,D,0.3720414325677218,False
66,CT-02,2012,0.6336767460529836,0.2946982873963072,-0.3389784586566764,D,0.3389784586566764,False
67,CT-03,2012,0.6768359875180655,0.2530921624024634,-0.4237438251156021,D,0.4237438251156021,False
68,CT-04,2012,0.5702172905477249,0.4004437143869789,-0.1697735761607459,D,0.1697735761607459,False
69,CT-05,2012,0.4833278900957659,0.4527614773297935,-0.0305664127659723,D,0.0305664127659723,True
70,FL-01,2012,0.2713445069090527,0.695984167848824,0.4246396609397713,R,0.4246396609397713,False
71,FL-02,2012,0.4723569001372416,0.5269598882889146,0.0546029881516729,R,0.0546029881516729,True
72,FL-03,2012,0.3246058371268639,0.6472951097510367,0.3226892726241727,R,0.3226892726241727,False
73,FL-05,2012,0.7076718446385513,0.2626758758029819,-0.4449959688355693,D,0.4449959688355693,False
74,FL-06,2012,0.427766308172556,0.5722336918274439,0.1444673836548878,R,0.1444673836548878,False
75,FL-07,2012,0.4128951615455207,0.5870637005158065,0.1741685389702857,R,0.1741685389702857,False
76,FL-08,2012,0.3750834744876171,0.5887838949410877,0.2137004204534706,R,0.2137004204534706,False
77,FL-09,2012,0.6251862580427455,0.3748137419572545,-0.250372516085491,D,0.250372516085491,False
78,FL-10,2012,0.4825289299303419,0.5173265382428072,0.0347976083124652,R,0.0347976083124652,True
79,FL-11,2012,0.3552292396866501,0.6447707603133499,0.2895415206266997,R,0.2895415206266997,False
80,FL-12,2012,0.3294393443318078,0.6348423676503103,0.3054030233185025,R,0.3054030233185025,False
81,FL-13,2012,0.4243002061655336,0.5756997938344663,0.1513995876689327,R,0.1513995876689327,False
82,FL-14,2012,0.7024957145555433,0.2975042854444567,-0.4049914291110865,D,0.4049914291110865,False
83,FL-16,2012,0.4638789260791346,0.5361210739208654,0.0722421478417307,R,0.0722421478417307,True
84,FL-17,2012,0.4136736270043151,0.5862838599051958,0.1726102329008807,R,0.1726102329008807,False
85,FL-18,2012,0.5027958810276262,0.4970377874888482,-0.0057580935387779,D,0.0057580935387779,True
86,FL-19,2012,0.3583940747707501,0.6199316822112496,0.2615376074404995,R,0.2615376074404995,False
87,FL-22,2012,0.546269057178723,0.4537309428212769,-0.092538114357446,D,0.092538114357446,True
88,FL-23,2012,0.6324837526776314,0.3561558290672766,-0.2763279236103547,D,0.2763279236103547,False
89,FL-26,2012,0.536431093031622,0.4301916926592267,-0.1062394003723952,D,0.1062394003723952,False
90,FL-27,2012,0.3693775497347624,0.6016744072884942,0.2322968575537318,R,0.2322968575537318,False
91,GA-01,2012,0.3702179661831877,0.6297820338168122,0.2595640676336244,R,0.2595640676336244,False
92,GA-02,2012,0.6378365032273741,0.3621634967726259,-0.2756730064547481,D,0.2756730064547481,False
93,GA-04,2012,0.7356799177180858,0.2643200822819141,-0.4713598354361716,D,0.4713598354361716,False
94,GA-05,2012,0.8439306358381503,0.1560693641618497,-0.6878612716763006,D,0.6878612716763006,False
95,GA-06,2012,0.3549419454892971,0.6450580545107029,0.2901161090214057,R,0.2901161090214057,False
96,GA-07,2012,0.3783810589290106,0.6216189410709894,0.2432378821419787,R,0.2432378821419787,False
97,GA-09,2012,0.2381569919850249,0.7618430080149751,0.5236860160299501,R,0.5236860160299501,False
98,GA-11,2012,0.3144670942952308,0.6855329057047692,0.3710658114095384,R,0.3710658114095384,False
99,GA-12,2012,0.537000088761621,0.4629999112383789,-0.074000177523242,D,0.074000177523242,True
100,GA-13,2012,0.7174448919861617,0.2825551080138382,-0.4348897839723234,D,0.4348897839723234,False
101,GA-14,2012,0.2702881492025256,0.7297118507974744,0.4594237015949487,R,0.4594237015949487,False
102,HI-01,2012,0.5347307642879436,0.4443995667260276,-0.0903311975619159,D,0.0903311975619159,True
103,HI-02,2012,0.7684271010520651,0.1856368254721068,-0.5827902755799583,D,0.5827902755799583,False
104,ID-01,2012,0.3076811356259709,0.6295765398264735,0.3218954042005026,R,0.3218954042005026,False
105,ID-02,2012,0.3480348138426469,0.6512273386625808,0.3031925248199338,R,0.3031925248199338,False
106,IL-01,2012,0.7382216902918552,0.2617751929286507,-0.4764464973632045,D,0.4764464973632045,False
107,IL-02,2012,0.6325005374321492,0.2321538936959208,-0.4003466437362283,D,0.4003466437362283,False
108,IL-03,2012,0.684818870283038,0.3151527203954578,-0.3696661498875802,D,0.3696661498875802,False
109,IL-04,2012,0.8300219925362441,0.1699530867427994,-0.6600689057934446,D,0.6600689057934446,False
110,IL-05,2012,0.6573377173354242,0.2858564153015974,-0.3714813020338268,D,0.3714813020338268,False
111,IL-06,2012,0.4077864893953006,0.5922135106046994,0.1844270212093987,R,0.1844270212093987,False
112,IL-07,2012,0.8464014523364812,0.1098538935535112,-0.73654755878297,D,0.73654755878297,False
113,IL-08,2012,0.547421645206295,0.4525783547937049,-0.09484329041259,D,0.09484329041259,True
114,IL-09,2012,0.6632551300683782,0.336697219603345,-0.3265579104650332,D,0.3265579104650332,False
115,IL-10,2012,0.5062884282332655,0.4937115717667344,-0.012576856466531,D,0.012576856466531,True
116,IL-11,2012,0.5856505239977192,0.4142747596295641,-0.1713757643681551,D,0.1713757643681551,False
117,IL-12,2012,0.5165340238000454,0.4273809092972834,-0.0891531145027619,D,0.0891531145027619,True
118,IL-13,2012,0.4620887613159637,0.4654924673471814,0.0034037060312176,R,0.0034037060312176,True
119,IL-14,2012,0.4118210058485729,0.588178994151427,0.1763579883028541,R,0.1763579883028541,False
120,IL-15,2012,0.3139392605780547,0.6860607394219452,0.3721214788438905,R,0.3721214788438905,False
121,IL-16,2012,0.3818592947737087,0.6181407052262913,0.2362814104525825,R,0.2362814104525825,False
122,IL-17,2012,0.5327542589038766,0.4671798057336003,-0.0655744531702763,D,0.0655744531702763,True
123,IL-18,2012,0.2583616225415692,0.7416383774584308,0.4832767549168615,R,0.4832767549168615,False
124,IN-01,2012,0.6728319846326971,0.3271680153673029,-0.3456639692653942,D,0.3456639692653942,False
125,IN-02,2012,0.4757765792119938,0.4901106134015906,0.0143340341895968,R,0.0143340341895968,True
126,IN-03,2012,0.3295912359269898,0.6704087640730102,0.3408175281460203,R,0.3408175281460203,False
127,IN-04,2012,0.3416303054343514,0.6195660158373367,0.2779357104029852,R,0.2779357104029852,False
128,IN-05,2012,0.3760120470723754,0.5836650577905501,0.2076530107181747,R,0.2076530107181747,False
129,IN-06,2012,0.3512332290656232,0.5907764856332174,0.2395432565675941,R,0.2395432565675941,False
130,IN-07,2012,0.6285016476061253,0.3714983523938748,-0.2570032952122504,D,0.2570032952122504,False
131,IN-08,2012,0.4307339643370236,0.5335819318854053,0.1028479675483816,R,0.1028479675483816,False
132,IN-09,2012,0.4455295459118653,0.5544704540881347,0.1089409081762693,R,0.1089409081762693,False
133,IA-01,2012,0.5690739902110534,0.4156720370270871,-0.1534019531839662,D,0.1534019531839662,False
134,IA-02,2012,0.5556697921447774,0.4248298472231329,-0.1308399449216445,D,0.1308399449216445,False
135,IA-03,2012,0.4359195743998842,0.5221770128372824,0.0862574384373981,R,0.0862574384373981,True
136,IA-04,2012,0.448472146140472,0.529431067288023,0.0809589211475509,R,0.0809589211475509,True
137,KS-02,2012,0.3872251615495135,0.5701489183502543,0.1829237568007408,R,0.1829237568007408,False
138,KS-04,2012,0.3158093943349734,0.6221719282254887,0.3063625338905152,R,0.3063625338905152,False
139,KY-01,2012,0.3036652678866814,0.6963347321133186,0.3926694642266372,R,0.3926694642266372,False
140,KY-02,2012,0.317220929120301,0.6430365575855485,0.3258156284652475,R,0.3258156284652475,False
141,KY-03,2012,0.6396440791431122,0.3454205097689179,-0.2942235693741942,D,0.2942235693741942,False
142,KY-04,2012,0.3497615580876558,0.6212714230373626,0.2715098649497068,R,0.2715098649497068,False
143,KY-05,2012,0.2210320703195072,0.7789679296804927,0.5579358593609853,R,0.5579358593609853,False
144,KY-06,2012,0.4667920792079208,0.5056831683168317,0.0388910891089108,R,0.0388910891089108,True
145,LA-01,2012,0.212468578905685,0.7518336145449537,0.5393650356392686,R,0.5393650356392686,False
146,LA-02,2012,0.8018576390097232,0.1745094900366794,-0.6273481489730437,D,0.6273481489730437,False
147,LA-03,2012,0.2153869868622608,0.7725221825795698,0.557135195717309,R,0.557135195717309,False
148,ME-01,2012,0.6208397357603457,0.3373652207031506,-0.283474515057195,D,0.283474515057195,False
149,ME-02,2012,0.5567070262977308,0.399938355606732,-0.1567686706909988,D,0.1567686706909988,False
150,MD-01,2012,0.2747868308858361,0.6341899573661771,0.359403126480341,R,0.359403126480341,False
151,MD-02,2012,0.6558356423599379,0.3111137392714739,-0.3447219030884639,D,0.3447219030884639,False
152,MD-03,2012,0.6682538243413504,0.2955958719310696,-0.3726579524102807,D,0.3726579524102807,False
153,MD-04,2012,0.7716717173014201,0.2072472328513829,-0.5644244844500372,D,0.5644244844500372,False
154,MD-05,2012,0.6940201268105404,0.2770955732650805,-0.4169245535454598,D,0.4169245535454598,False
155,MD-06,2012,0.5876969397413656,0.3789803875961479,-0.2087165521452176,D,0.2087165521452176,False
156,MD-07,2012,0.7651520298439247,0.2081570511830719,-0.5569949786608528,D,0.5569949786608528,False
157,MD-08,2012,0.6337281795511222,0.3292965017363134,-0.3044316778148087,D,0.3044316778148087,False
158,MA-03,2012,0.6329813106701958,0.3263754397796551,-0.3066058708905407,D,0.3066058708905407,False
159,MA-04,2012,0.593124353414774,0.3482474525212133,-0.2448769008935606,D,0.2448769008935606,False
160,MA-05,2012,0.7069997062061883,0.2277423730302772,-0.4792573331759111,D,0.4792573331759111,False
161,MA-06,2012,0.4641299775299344,0.4530231985471409,-0.0111067789827934,D,0.0111067789827934,True
162,MA-08,2012,0.7102589764698919,0.2212626515359408,-0.488996324933951,D,0.488996324933951,False
163,MA-09,2012,0.5514633267582342,0.3020510680432038,-0.2494122587150303,D,0.2494122587150303,False
164,MI-01,2012,0.4759694211280065,0.4813895924642041,0.0054201713361975,R,0.0054201713361975,True
165,MI-02,2012,0.3423949074204991,0.611602836612027,0.2692079291915278,R,0.2692079291915278,False
166,MI-03,2012,0.441665670598836,0.5261536764097424,0.0844880058109064,R,0.0844880058109064,True
167,MI-04,2012,0.3355051462059313,0.6307289686178899,0.2952238224119585,R,0.2952238224119585,False
168,MI-05,2012,0.6498064492678997,0.314803147698291,-0.3350033015696086,D,0.3350033015696086,False
169,MI-06,2012,0.4261268429674701,0.545924019034246,0.1197971760667758,R,0.1197971760667758,False
170,MI-07,2012,0.4302494112912607,0.5334314252567839,0.1031820139655231,R,0.1031820139655231,False
171,MI-08,2012,0.3728604798089574,0.5860445031792125,0.2131840233702551,R,0.2131840233702551,False
172,MI-09,2012,0.6191405091961247,0.3402151098673054,-0.2789253993288193,D,0.2789253993288193,False
173,MI-10,2012,0.2974145801127165,0.6879693985612212,0.3905548184485046,R,0.3905548184485046,False
174,MI-11,2012,0.443623844373274,0.5075906282197694,0.0639667838464953,R,0.0639667838464953,True
175,MI-12,2012,0.6794121977426438,0.2896783753050375,-0.3897338224376063,D,0.3897338224376063,False
176,MI-13,2012,0.8278608365286524,0.1363809054771871,-0.6914799310514652,D,0.6914799310514652,False
177,MI-14,2012,0.8225565098907516,0.1563146305262902,-0.6662418793644613,D,0.6662418793644613,False
178,MN-01,2012,0.575238180302489,0.4232583065380493,-0.1519798737644396,D,0.1519798737644396,False
179,MN-04,2012,0.622674149618812,0.3151202186263437,-0.3075539309924682,D,0.3075539309924682,False
180,MN-05,2012,0.7446735365898701,0.252161411942529,-0.492512124647341,D,0.492512124647341,False
181,MN-07,2012,0.6038018658265563,0.3484718050162405,-0.2553300608103157,D,0.2553300608103157,False
182,MS-01,2012,0.3689666437024746,0.6040552822493265,0.2350886385468518,R,0.2350886385468518,False
183,MS-02,2012,0.6712943880291278,0.3096389003384919,-0.3616554876906359,D,0.3616554876906359,False
184,MS-04,2012,0.2884890271588329,0.6411264329157207,0.3526374057568878,R,0.3526374057568878,False
185,MO-01,2012,0.7866716776820922,0.1786113810730424,-0.6080602966090498,D,0.6080602966090498,False
186,MO-02,2012,0.3708270798685758,0.6007661339390743,0.2299390540704984,R,0.2299390540704984,False
187,MO-03,2012,0.3285872600735848,0.6349069846476646,0.3063197245740798,R,0.3063197245740798,False
188,MO-04,2012,0.3549163380113767,0.6031475607345563,0.2482312227231796,R,0.2482312227231796,False
189,MO-05,2012,0.6052117893769905,0.36909488671731,-0.2361169026596805,D,0.2361169026596805,False
190,MO-06,2012,0.3251630265397617,0.6500263719402556,0.3248633454004939,R,0.3248633454004939,False
191,MO-07,2012,0.3090230281734329,0.6386553303633055,0.3296323021898725,R,0.3296323021898725,False
192,MO-08,2012,0.2455299925763421,0.7193391280031692,0.473809135426827,R,0.473809135426827,False
193,NE-01,2012,0.3170932661707569,0.682906733829243,0.3658134676584861,R,0.3658134676584861,False
194,NE-02,2012,0.4920430286921143,0.5079569713078856,0.0159139426157713,R,0.0159139426157713,True
195,NE-03,2012,0.2582858771058495,0.7417141228941505,0.483428245788301,R,0.483428245788301,False
196,NV-01,2012,0.6356998627829404,0.3152701391135555,-0.3204297236693849,D,0.3204297236693849,False
197,NV-02,2012,0.3624777490770974,0.5763495340185966,0.2138717849414991,R,0.2138717849414991,False
198,NV-03,2012,0.4286720753844629,0.503605200295021,0.074933124910558,R,0.074933124910558,True
199,NV-04,2012,0.5010603263310214,0.4210576651198376,-0.0800026612111837,D,0.0800026612111837,True
200,NH-01,2012,0.4975045069589765,0.4598518355351253,-0.0376526714238512,D,0.0376526714238512,True
201,NH-02,2012,0.5017131306425129,0.4534075887538012,-0.0483055418887116,D,0.0483055418887116,True
202,NJ-01,2012,0.6821946136218515,0.2996865671158016,-0.3825080465060499,D,0.3825080465060499,False
203,NJ-02,2012,0.4028865080655484,0.5765993586306384,0.17371285056509,R,0.17371285056509,False
204,NJ-03,2012,0.448540223613513,0.5371564030715261,0.0886161794580131,R,0.0886161794580131,True
205,NJ-04,2012,0.3526271277759455,0.6372144053656036,0.284587277589658,R,0.284587277589658,False
206,NJ-05,2012,0.4274388821536874,0.5503185257465396,0.1228796435928522,R,0.1228796435928522,False
207,NJ-06,2012,0.6333803486926114,0.3520309800615929,-0.2813493686310185,D,0.2813493686310185,False
208,NJ-07,2012,0.4004262727169191,0.5716024274766933,0.1711761547597742,R,0.1711761547597742,False
209,NJ-08,2012,0.7798617319268133,0.1893021038202515,-0.5905596281065618,D,0.5905596281065618,False
210,NJ-09,2012,0.7396528462338677,0.2502623414026975,-0.4893905048311702,D,0.4893905048311702,False
211,NJ-10,2012,0.875575936712162,0.1054985655915848,-0.7700773711205773,D,0.7700773711205773,False
212,NJ-11,2012,0.3998496090157136,0.588128794064397,0.1882791850486834,R,0.1882791850486834,False
213,NJ-12,2012,0.6922056433095948,0.2948705800027699,-0.3973350633068249,D,0.3973350633068249,False
214,NM-01,2012,0.5906124934748564,0.4077235949190882,-0.1828888985557682,D,0.1828888985557682,False
215,NM-02,2012,0.4086734806997317,0.5905593862935946,0.1818859055938628,R,0.1818859055938628,False
216,NM-03,2012,0.6312467182181861,0.3687532817818139,-0.2624934364363722,D,0.2624934364363722,False
217,NY-01,2012,0.4555839200483403,0.3621383810060493,-0.093445539042291,D,0.093445539042291,True
218,NY-02,2012,0.343502604549869,0.4270394949821949,0.0835368904323258,R,0.0835368904323258,True
219,NY-03,2012,0.4767495771759927,0.3214605222774379,-0.1552890548985548,D,0.1552890548985548,False
220,NY-04,2012,0.5095096900001336,0.2837614029464011,-0.2257482870537324,D,0.2257482870537324,False
221,NY-05,2012,0.7475680153936608,0.0796185436599141,-0.6679494717337466,D,0.6679494717337466,False
222,NY-06,2012,0.5751021761924122,0.2460359916975156,-0.3290661844948965,D,0.3290661844948965,False
223,NY-08,2012,0.7562126521422646,0.0670399336414267,-0.6891727185008379,D,0.6891727185008379,False
224,NY-09,2012,0.7456069502044301,0.087459249990584,-0.658147700213846,D,0.658147700213846,False
225,NY-10,2012,0.659724191043614,0.1499642438526931,-0.5097599471909209,D,0.5097599471909209,False
226,NY-11,2012,0.4084561477031966,0.4238783730297316,0.0154222253265349,R,0.0154222253265349,True
227,NY-12,2012,0.6890531408528926,0.1564332226309884,-0.5326199182219041,D,0.5326199182219041,False
228,NY-13,2012,0.7310912116377609,0.0520302609232669,-0.679060950714494,D,0.679060950714494,False
229,NY-14,2012,0.6790666393754203,0.1122313517939121,-0.5668352875815083,D,0.5668352875815083,False
230,NY-15,2012,0.8410143021075317,0.0195191581068599,-0.8214951440006717,D,0.8214951440006717,False
231,NY-16,2012,0.6432561408700799,0.1995227878070435,-0.4437333530630364,D,0.4437333530630364,False
232,NY-17,2012,0.5434950013282713,0.3090298911490051,-0.2344651101792662,D,0.2344651101792662,False
233,NY-18,2012,0.4483407573890792,0.3837920903342856,-0.0645486670547936,D,0.0645486670547936,True
234,NY-19,2012,0.3932954538024467,0.400984693443877,0.0076892396414303,R,0.0076892396414303,True
235,NY-20,2012,0.5700489174572996,0.2490005603157914,-0.3210483571415081,D,0.3210483571415081,False
236,NY-21,2012,0.4385486397684015,0.3883590520240678,-0.0501895877443337,D,0.0501895877443337,True
237,NY-22,2012,0.3643255088529528,0.5176577238935147,0.1533322150405618,R,0.1533322150405618,False
238,NY-23,2012,0.4095483852521122,0.4204527584382908,0.0109043731861785,R,0.0109043731861785,True
239,NY-24,2012,0.4411151409738212,0.3478111915985598,-0.0933039493752614,D,0.0933039493752614,True
240,NY-25,2012,0.5228683851778411,0.3386169289874829,-0.1842514561903581,D,0.1842514561903581,False
241,NY-26,2012,0.6401933361970875,0.1881158574375084,-0.4520774787595791,D,0.4520774787595791,False
242,NY-27,2012,0.424565148831906,0.4162016933116615,-0.0083634555202445,D,0.0083634555202445,True
243,NC-01,2012,0.7532375334993758,0.2286180804931581,-0.5246194530062177,D,0.5246194530062177,False
244,NC-02,2012,0.4141754737521556,0.5589841905991387,0.1448087168469831,R,0.1448087168469831,False
245,NC-03,2012,0.3688916856253126,0.6311083143746874,0.2622166287493748,R,0.2622166287493748,False
246,NC-04,2012,0.7447494153263412,0.2552505846736588,-0.4894988306526823,D,0.4894988306526823,False
247,NC-05,2012,0.4245511845748961,0.5754488154251038,0.1508976308502077,R,0.1508976308502077,False
248,NC-06,2012,0.3907669858441013,0.6092330141558987,0.2184660283117973,R,0.2184660283117973,False
249,NC-07,2012,0.5009710871424499,0.4990289128575501,-0.0019421742848997,D,0.0019421742848997,True
250,NC-08,2012,0.453682016673283,0.5316097657800715,0.0779277491067884,R,0.0779277491067884,True
251,NC-09,2012,0.456501370811041,0.5178125582261971,0.061311187415156,R,0.061311187415156,True
252,NC-10,2012,0.430113274938853,0.569886725061147,0.1397734501222939,R,0.1397734501222939,False
253,NC-11,2012,0.4257571825988305,0.5742428174011694,0.1484856348023389,R,0.1484856348023389,False
254,NC-12,2012,0.7963481158413421,0.2036518841586578,-0.5926962316826843,D,0.5926962316826843,False
255,NC-13,2012,0.4320309759585548,0.5679690240414452,0.1359380480828904,R,0.1359380480828904,False
256,OH-01,2012,0.3759908039666472,0.5773456175868419,0.2013548136201946,R,0.2013548136201946,False
257,OH-02,2012,0.413663756552284,0.5863362434477161,0.172672486895432,R,0.172672486895432,False
258,OH-03,2012,0.6828873134631256,0.2634888314640185,-0.419398481999107,D,0.419398481999107,False
259,OH-04,2012,0.3649032901168698,0.5835276902727813,0.2186244001559115,R,0.2186244001559115,False
260,OH-05,2012,0.3916300535981221,0.5726814407266154,0.1810513871284933,R,0.1810513871284933,False
261,OH-06,2012,0.4674865687099488,0.5325134312900511,0.0650268625801022,R,0.0650268625801022,True
262,OH-07,2012,0.436044228845009,0.563955771154991,0.1279115423099819,R,0.1279115423099819,False
263,OH-09,2012,0.730373217423968,0.2303027863860157,-0.5000704310379522,D,0.5000704310379522,False
264,OH-10,2012,0.3749152775037106,0.595419694512842,0.2205044170091314,R,0.2205044170091314,False
265,OH-12,2012,0.3653039291781781,0.6346960708218219,0.2693921416436438,R,0.2693921416436438,False
266,OH-13,2012,0.727698602029591,0.272301397970409,-0.455397204059182,D,0.455397204059182,False
267,OH-14,2012,0.3872883899097954,0.5403361047856097,0.1530477148758142,R,0.1530477148758142,False
268,OH-15,2012,0.384415615572389,0.615584384427611,0.2311687688552219,R,0.2311687688552219,False
269,OH-16,2012,0.4795300268435624,0.5204699731564375,0.040939946312875,R,0.040939946312875,True
270,OK-01,2012,0.320424657918349,0.634687640197398,0.314262982279049,R,0.314262982279049,False
271,OK-02,2012,0.3833854723636538,0.5734003160263674,0.1900148436627136,R,0.1900148436627136,False
272,OK-03,2012,0.1995201546251347,0.7527676928989601,0.5532475382738253,R,0.5532475382738253,False
273,OK-04,2012,0.2759794261920401,0.6789049325666171,0.4029255063745769,R,0.4029255063745769,False
274,OK-05,2012,0.3726120369768837,0.5869946537143119,0.2143826167374282,R,0.2143826167374282,False
275,OR-01,2012,0.595954575576842,0.3304385806373878,-0.2655159949394541,D,0.2655159949394541,False
276,OR-02,2012,0.2911649185113843,0.6863493401152729,0.3951844216038886,R,0.3951844216038886,False
277,OR-03,2012,0.7445844748858448,0.1976115208991921,-0.5469729539866527,D,0.5469729539866527,False
